,filename,caption,score,creation_time,unix_time,latitude,longitude
1483,SNAP1485.JPG,a traffic light sitting on the side of a road .,0.000189,2017-04-06 23:39:34,1491521974.0,34.0366372408,-118.361612319
1484,SNAP1486.JPG,a cat sitting on the dashboard of a car .,0.000295,2017-04-06 23:40:04,1491522004.0,34.0366691296,-118.361538427
1485,SNAP1487.JPG,a person standing in a room with a television .,7e-06,2017-04-06 23:40:34,1491522034.0,34.0367010183,-118.361464535
1486,SNAP1488.JPG,"a bathroom with a shower , sink and toilet .",0.000249,2017-04-06 23:41:04,1491522064.0,34.0367329071,-118.361390643
1487,SNAP1489.JPG,a man is standing in front of a building,6.3e-05,2017-04-06 23:41:34,1491522094.0,34.0367647959,-118.361316751
1488,SNAP1490.JPG,a bathroom with a sink and a mirror,6.3e-05,2017-04-06 23:42:04,1491522124.0,34.0367966847,-118.361242859
1489,SNAP1491.JPG,a black and white photo of a person wearing a tie,0.000134,2017-04-06 23:42:34,1491522154.0,34.0368285735,-118.361168967
1490,SNAP1492.JPG,a kitchen with a refrigerator and a sink,0.000113,2017-04-06 23:43:04,1491522184.0,34.0368604622,-118.361095075
1491,SNAP1493.JPG,a man holding a wii remote in his hand .,0.000252,2017-04-06 23:43:34,1491522214.0,34.036892351,-118.361021183
1492,SNAP1494.JPG,a fire hydrant spraying water onto a street .,0.00096,2017-04-06 23:44:04,1491522244.0,34.0369242398,-118.360947291
1493,SNAP1495.JPG,a bedroom with a bed and a window,8.8e-05,2017-04-06 23:44:34,1491522274.0,34.0369561286,-118.360873399
1494,SNAP1496.JPG,"a close up of a person ""s"" reflection in a mirror",0.000446,2017-04-06 23:45:04,1491522304.0,34.0369880173,-118.360799507
1495,SNAP1497.JPG,a close up of a vase with a plant in it,1.5e-05,2017-04-06 23:45:34,1491522334.0,34.0370199061,-118.360725614
1496,SNAP1498.JPG,a black and white photo of a person in a dark room .,2e-06,2017-04-06 23:46:04,1491522364.0,34.0370517949,-118.360651722
1497,SNAP1499.JPG,a man standing in a room holding a remote .,0.000266,2017-04-06 23:46:34,1491522394.0,34.0370836837,-118.36057783
1498,SNAP1500.JPG,a person taking a picture in a mirror,0.000706,2017-04-06 23:47:04,1491522424.0,34.0371155725,-118.360503938
1499,SNAP1501.JPG,a person taking a picture of a bathroom .,0.000235,2017-04-06 23:47:34,1491522454.0,34.0371474612,-118.360430046
1500,SNAP1502.JPG,a close up of a person holding a cell phone,0.001414,2017-04-06 23:48:04,1491522484.0,34.03717935,-118.360356154
1501,SNAP1503.JPG,a white toilet sitting next to a white sink .,0.001682,2017-04-06 23:48:34,1491522514.0,34.0372112388,-118.360282262
1502,SNAP1504.JPG,a black and white photo of a person taking a picture .,1.4e-05,2017-04-06 23:49:04,1491522544.0,34.0372431276,-118.36020837
1503,SNAP1505.JPG,a person holding a cell phone in their hand .,0.000713,2017-04-06 23:49:34,1491522574.0,34.0372750163,-118.360134478
1504,SNAP1506.JPG,a person holding a pair of scissors in their hands .,0.000181,2017-04-06 23:50:04,1491522604.0,34.0373069051,-118.360060586
1505,SNAP1507.JPG,"a person ""s"" hand holding a black and white object .",1.4e-05,2017-04-06 23:50:34,1491522634.0,34.0373387939,-118.359986694
1506,SNAP1508.JPG,a person is holding a pair of scissors .,0.000117,2017-04-06 23:51:04,1491522664.0,34.0373706827,-118.359912802
1507,SNAP1509.JPG,a close up of a person holding a cell phone,0.000679,2017-04-06 23:51:34,1491522694.0,34.0374025715,-118.35983891
1508,SNAP1510.JPG,a person is holding a pair of scissors .,8.1e-05,2017-04-06 23:52:04,1491522724.0,34.0374344602,-118.359765018
1509,SNAP1511.JPG,a close up of a person holding a cell phone,0.000908,2017-04-06 23:52:34,1491522754.0,34.037466349,-118.359691126
1510,SNAP1512.JPG,a person is holding a pair of scissors .,0.000108,2017-04-06 23:53:04,1491522784.0,34.0374982378,-118.359617234
1511,SNAP1513.JPG,a person is holding a pair of scissors .,8.1e-05,2017-04-06 23:53:34,1491522814.0,34.0375301266,-118.359543342
1512,SNAP1514.JPG,a close up of a person holding a cell phone,0.000649,2017-04-06 23:54:04,1491522844.0,34.0375620153,-118.35946945
1513,SNAP1515.JPG,a close up of a person holding a cell phone,0.000579,2017-04-06 23:54:34,1491522874.0,34.0375939041,-118.359395558
1514,SNAP1516.JPG,a person is holding a pair of scissors .,0.000101,2017-04-06 23:55:04,1491522904.0,34.0376257929,-118.359321666
1515,SNAP1517.JPG,a person is holding a cell phone in their hand .,0.000173,2017-04-06 23:55:34,1491522934.0,34.0376576817,-118.359247774
1516,SNAP1518.JPG,a person is holding a pair of black scissors .,0.000135,2017-04-06 23:56:04,1491522964.0,34.0376895705,-118.359173882
1517,SNAP1519.JPG,a close up of a person holding a cell phone,0.000435,2017-04-06 23:56:34,1491522994.0,34.0377214592,-118.35909999
1518,SNAP1520.JPG,a close up of a person holding a cell phone,0.001141,2017-04-06 23:57:04,1491523024.0,34.037753348,-118.359026098
1519,SNAP1521.JPG,"a person ""s"" hand holding a pair of scissors .",6e-05,2017-04-06 23:57:34,1491523054.0,34.0377852368,-118.358952206
1520,SNAP1522.JPG,a person holding a pair of scissors in their hands .,0.000117,2017-04-06 23:58:04,1491523084.0,34.0378171256,-118.358878314
1521,SNAP1523.JPG,a person holding a cell phone in their hand .,0.00064,2017-04-06 23:58:34,1491523114.0,34.0378490143,-118.358804422
1522,SNAP1524.JPG,a person is holding a pair of scissors .,5.4e-05,2017-04-06 23:59:04,1491523144.0,34.0378809031,-118.35873053
1523,SNAP1525.JPG,a close up of a person holding a cell phone,0.000971,2017-04-06 23:59:34,1491523174.0,34.0379127919,-118.358656638
1524,SNAP1526.JPG,a person is holding a black and white photo .,3e-05,2017-04-07 00:00:04,1491523204.0,34.0379446807,-118.358582746
1525,SNAP1527.JPG,a close up of a person holding a cell phone,0.000391,2017-04-07 00:00:34,1491523234.0,34.0379765695,-118.358508854
1526,SNAP1528.JPG,a man is sitting on a couch with a laptop .,1.2e-05,2017-04-07 00:01:04,1491523264.0,34.0380084582,-118.358434962
1527,SNAP1529.JPG,a man is standing in front of a television .,1.4e-05,2017-04-07 00:01:34,1491523294.0,34.038040347,-118.35836107
1528,SNAP1530.JPG,a person is taking a picture of a mirror .,4.8e-05,2017-04-07 00:02:04,1491523324.0,34.0380722358,-118.358287178
1529,SNAP1531.JPG,a person in a dark room with a surfboard .,4e-06,2017-04-07 00:02:34,1491523354.0,34.0381041246,-118.358213286
1530,SNAP1532.JPG,a person is taking a picture of a mirror .,3.6e-05,2017-04-07 00:03:04,1491523384.0,34.0381360133,-118.358139394
1531,SNAP1533.JPG,a person in a dark room with a black umbrella .,1e-06,2017-04-07 00:03:34,1491523414.0,34.0381679021,-118.358065502
1532,SNAP1534.JPG,a person holding an open umbrella in a room .,1.5e-05,2017-04-07 00:04:04,1491523444.0,34.0381997909,-118.35799161
1533,SNAP1535.JPG,a person is taking a picture of a mirror .,5.1e-05,2017-04-07 00:04:34,1491523474.0,34.0382316797,-118.357917718
1534,SNAP1536.JPG,a person holding an open umbrella in their hands .,1.2e-05,2017-04-07 00:05:04,1491523504.0,34.0382635685,-118.357843825
1535,SNAP1537.JPG,a black and white photo of a person in a dark room .,1.5e-05,2017-04-07 00:05:34,1491523534.0,34.0382954572,-118.357769933
1536,SNAP1538.JPG,a person holding a cell phone in their hand .,7.3e-05,2017-04-07 00:06:04,1491523564.0,34.038327346,-118.357696041
1537,SNAP1539.JPG,a person holding a cell phone in their hand .,8.2e-05,2017-04-07 00:06:34,1491523594.0,34.0383592348,-118.357622149
1538,SNAP1540.JPG,a person is taking a picture of a mirror .,5.8e-05,2017-04-07 00:07:04,1491523624.0,34.0383911236,-118.357548257
1539,SNAP1541.JPG,a person is taking a picture of themselves in the mirror .,4.6e-05,2017-04-07 00:07:34,1491523654.0,34.0384230123,-118.357474365
1540,SNAP1542.JPG,a person holding a black and white umbrella .,4.1e-05,2017-04-07 00:08:04,1491523684.0,34.0384549011,-118.357400473
1541,SNAP1543.JPG,a person is taking a picture of a mirror .,3.9e-05,2017-04-07 00:08:34,1491523714.0,34.0384867899,-118.357326581
1542,SNAP1544.JPG,a man in a black shirt and a black tie,1e-06,2017-04-07 00:09:04,1491523744.0,34.0385186787,-118.357252689
1543,SNAP1545.JPG,a person is taking a picture of a mirror .,4.8e-05,2017-04-07 00:09:34,1491523774.0,34.0385505675,-118.357178797
1544,SNAP1546.JPG,a person is taking a picture of a mirror .,4.7e-05,2017-04-07 00:10:04,1491523804.0,34.0385824562,-118.357104905
1545,SNAP1547.JPG,a person is taking a picture of a mirror .,3.6e-05,2017-04-07 00:10:34,1491523834.0,34.038614345,-118.357031013
1546,SNAP1548.JPG,a person is taking a picture of a mirror .,4e-05,2017-04-07 00:11:04,1491523864.0,34.0386462338,-118.356957121
1547,SNAP1549.JPG,a person is taking a picture of a mirror .,4.9e-05,2017-04-07 00:11:34,1491523894.0,34.0386781226,-118.356883229
1548,SNAP1550.JPG,a person holding a black and white umbrella .,2.4e-05,2017-04-07 00:12:04,1491523924.0,34.0387100113,-118.356809337
1549,SNAP1551.JPG,a person is taking a picture of a mirror .,5.1e-05,2017-04-07 00:12:34,1491523954.0,34.0387419001,-118.356735445
1550,SNAP1552.JPG,a person is taking a picture of a mirror .,4.2e-05,2017-04-07 00:13:04,1491523984.0,34.0387737889,-118.356661553
1551,SNAP1553.JPG,a person is taking a picture of themselves in a mirror .,4e-05,2017-04-07 00:13:34,1491524014.0,34.0388056777,-118.356587661
1552,SNAP1554.JPG,a woman taking a picture of herself in the mirror .,0.006764,2017-04-07 00:14:04,1491524044.0,34.0388375665,-118.356513769
1553,SNAP1555.JPG,a dog is standing in front of a mirror .,0.00011,2017-04-07 00:14:34,1491524074.0,34.0388694552,-118.356439877
1554,SNAP1556.JPG,a woman standing in front of a mirror taking a picture .,0.000161,2017-04-07 00:15:04,1491524104.0,34.038901344,-118.356365985
1555,SNAP1557.JPG,a person is taking a picture of a bathroom mirror .,6.7e-05,2017-04-07 00:15:34,1491524134.0,34.0389332328,-118.356292093
1556,SNAP1558.JPG,a close up of a person holding a pair of scissors,0.000458,2017-04-07 00:16:04,1491524164.0,34.0389651216,-118.356218201
1557,SNAP1559.JPG,a person holding a toothbrush in their hand .,0.000297,2017-04-07 00:16:34,1491524194.0,34.0389970103,-118.356144309
1558,SNAP1560.JPG,a man taking a picture of himself in the mirror .,0.002277,2017-04-07 07:52:10,1491551530.0,34.0680540647,-118.288813895
1559,SNAP1561.JPG,a bathroom with a sink and a mirror,0.000262,2017-04-07 07:52:40,1491551560.0,34.0680859535,-118.288740003
1560,SNAP1562.JPG,"a close up of a person ""s"" feet in a mirror",2.5e-05,2017-04-07 07:53:10,1491551590.0,34.0681178423,-118.288666111
1561,SNAP1563.JPG,a man is taking a picture of himself in the mirror .,0.000373,2017-04-07 07:53:40,1491551620.0,34.0681497311,-118.288592219
1562,SNAP1564.JPG,a close up of a tooth brush in a bathroom,0.00012,2017-04-07 07:54:10,1491551650.0,34.0681816198,-118.288518327
1563,SNAP1565.JPG,a close up of a person holding a cell phone,0.000136,2017-04-07 07:54:40,1491551680.0,34.0682135086,-118.288444435
1564,SNAP1566.JPG,a woman taking a picture of herself in the mirror .,0.001957,2017-04-07 07:55:10,1491551710.0,34.0682453974,-118.288370543
1565,SNAP1567.JPG,a person is holding a pair of scissors .,0.000805,2017-04-07 07:55:40,1491551740.0,34.0682772862,-118.288296651
1566,SNAP1568.JPG,a close up of a person taking a photo in a mirror,7.4e-05,2017-04-07 07:56:10,1491551770.0,34.068309175,-118.288222759
1567,SNAP1569.JPG,a person laying on a couch with a laptop,0.00035,2017-04-07 07:56:40,1491551800.0,34.0683410637,-118.288148867
1568,SNAP1570.JPG,a close up of a bowl of food,0.00013,2017-04-07 07:57:10,1491551830.0,34.0683729525,-118.288074975
1569,SNAP1571.JPG,a cat sitting on the floor in front of a tv .,5e-05,2017-04-07 07:57:40,1491551860.0,34.0684048413,-118.288001083
1570,SNAP1572.JPG,a man taking a picture of himself in a mirror .,0.0038,2017-04-07 07:58:10,1491551890.0,34.0684367301,-118.287927191
1571,SNAP1573.JPG,a woman holding a nintendo wii game controller .,0.012025,2017-04-07 07:58:40,1491551920.0,34.0684686188,-118.287853299
1572,SNAP1574.JPG,a group of people standing in a room .,0.000716,2017-04-07 07:59:10,1491551950.0,34.0685005076,-118.287779407
1573,SNAP1575.JPG,a man taking a picture of himself in a mirror .,0.003194,2017-04-07 07:59:40,1491551980.0,34.0685323964,-118.287705515
1574,SNAP1576.JPG,a person holding a toothbrush in their hand .,0.000221,2017-04-07 08:00:10,1491552010.0,34.0685642852,-118.287631623
1575,SNAP1577.JPG,a person holding a cell phone in their hand .,0.000258,2017-04-07 08:00:40,1491552040.0,34.068596174,-118.28755773
1576,SNAP1578.JPG,a close up of a keyboard on a desk,0.000334,2017-04-07 08:01:10,1491552070.0,34.0686280627,-118.287483838
1577,SNAP1579.JPG,a close up of a toilet in a bathroom,0.000319,2017-04-07 08:01:40,1491552100.0,34.0686599515,-118.287409946
1578,SNAP1580.JPG,a white vase with a flower in it .,2.3e-05,2017-04-07 08:02:10,1491552130.0,34.0686918403,-118.287336054
1579,SNAP1581.JPG,a man riding a skateboard down a street .,0.004155,2017-04-07 08:02:40,1491552160.0,34.0687237291,-118.287262162
1580,SNAP1582.JPG,a woman sitting in a car with a dog .,2.1e-05,2017-04-07 08:03:10,1491552190.0,34.0687556178,-118.28718827
1581,SNAP1583.JPG,a car parked in front of a building,2.1e-05,2017-04-07 08:03:40,1491552220.0,34.0687875066,-118.287114378
1582,SNAP1584.JPG,a man in a car taking a picture of himself .,0.000141,2017-04-07 08:04:10,1491552250.0,34.0688193954,-118.287040486
1583,SNAP1585.JPG,a view of a street from a window .,2.7e-05,2017-04-07 08:04:40,1491552280.0,34.0688512842,-118.286966594
1584,SNAP1586.JPG,a person taking a picture of a dog in a car .,2.4e-05,2017-04-07 08:05:10,1491552310.0,34.068883173,-118.286892702
1585,SNAP1587.JPG,a person taking a picture of a car mirror .,0.000168,2017-04-07 08:05:40,1491552340.0,34.0689150617,-118.28681881
1586,SNAP1588.JPG,a dog sitting in the drivers seat of a car .,0.000347,2017-04-07 08:06:10,1491552370.0,34.069809385,-118.286761262
1587,SNAP1589.JPG,a person taking a picture of a car in a mirror .,1.8e-05,2017-04-07 08:06:40,1491552400.0,34.0730894072,-118.28675706
1588,SNAP1590.JPG,a reflection of a dog in a car mirror,0.000353,2017-04-07 08:07:10,1491552430.0,34.0744118832,-118.286761087
1589,SNAP1591.JPG,a dog is sitting in the drivers seat of a car .,0.000155,2017-04-07 08:07:40,1491552460.0,34.074420746,-118.286776488
1590,SNAP1592.JPG,a dog is sitting in the passenger seat of a car .,0.000164,2017-04-07 08:08:10,1491552490.0,34.0753688594,-118.286750938
1591,SNAP1593.JPG,a dog sitting in the back seat of a car .,0.000141,2017-04-07 08:08:40,1491552520.0,34.0764457108,-118.286727724
1592,SNAP1594.JPG,a person is taking a picture in a car mirror .,5.9e-05,2017-04-07 08:09:10,1491552550.0,34.0794941346,-118.286439867
1593,SNAP1595.JPG,a dog sitting in the passenger seat of a car .,0.000388,2017-04-07 08:09:40,1491552580.0,34.0794257604,-118.284454975
1594,SNAP1596.JPG,a view of a side mirror of a car .,6.6e-05,2017-04-07 08:10:10,1491552610.0,34.0805159732,-118.284244623
1595,SNAP1597.JPG,a view of a city street from a car .,1.3e-05,2017-04-07 08:10:40,1491552640.0,34.0802193594,-118.283304995
1596,SNAP1598.JPG,a person holding a pair of scissors in their hands .,0.001963,2017-04-07 08:11:10,1491552670.0,34.0803050754,-118.28341593
1597,SNAP1599.JPG,a person on a skateboard in the air .,0.000256,2017-04-07 08:11:40,1491552700.0,34.080305783,-118.283410351
1598,SNAP1600.JPG,a car driving down a street next to a traffic light .,0.000289,2017-04-07 08:12:10,1491552730.0,34.0805215884,-118.283863519
1599,SNAP1601.JPG,a city street filled with lots of traffic .,0.001096,2017-04-07 08:12:40,1491552760.0,34.08047738,-118.283921045
1600,SNAP1602.JPG,a group of people walking down a street .,7.2e-05,2017-04-07 08:13:10,1491552790.0,34.0804828152,-118.284194302
1601,SNAP1603.JPG,a person taking a picture of a train,3.3e-05,2017-04-07 08:13:40,1491552820.0,34.0805335258,-118.284359103
1602,SNAP1604.JPG,a man is taking a picture of himself in a mirror .,0.000187,2017-04-07 08:14:10,1491552850.0,34.0805165268,-118.284354997
1603,SNAP1605.JPG,a person is taking a picture of a mirror .,3.4e-05,2017-04-07 08:14:40,1491552880.0,34.0805397272,-118.284376849
1604,SNAP1606.JPG,a night time view of a city street at night .,4e-05,2017-04-07 08:15:10,1491552910.0,34.0805114426,-118.284350871
1605,SNAP1607.JPG,a group of people standing in a room .,0.000503,2017-04-07 08:15:40,1491552940.0,34.0805122598,-118.284351316
1606,SNAP1608.JPG,a view of a city street at night .,0.000131,2017-04-07 08:16:10,1491552970.0,34.0805104804,-118.284349262
1607,SNAP1609.JPG,a view of the inside of a restaurant .,2.3e-05,2017-04-07 08:16:40,1491553000.0,34.080502134,-118.284364237
1608,SNAP1610.JPG,a person sitting on a bench with a laptop,3.2e-05,2017-04-07 08:17:10,1491553030.0,34.080493576,-118.284329754
1609,SNAP1611.JPG,a man is taking a picture of himself in a mirror .,0.000177,2017-04-07 08:17:40,1491553060.0,34.0804941688,-118.284339295
1610,SNAP1612.JPG,a man taking a picture of himself in a mirror .,0.001346,2017-04-07 08:18:10,1491553090.0,34.0804778312,-118.284339886
1611,SNAP1613.JPG,a man taking a picture of himself in a mirror .,0.00146,2017-04-07 08:18:40,1491553120.0,34.080498649,-118.284339295
1612,SNAP1614.JPG,a street scene with focus on a street light .,1.3e-05,2017-04-07 08:19:10,1491553150.0,34.080491182,-118.284339295
1613,SNAP1615.JPG,a man riding a skateboard down a street .,0.001031,2017-04-07 08:19:40,1491553180.0,34.08051908,-118.28424008
1614,SNAP1616.JPG,a group of people walking down a street .,0.000755,2017-04-07 08:20:10,1491553210.0,34.0804977058,-118.284210004
1615,SNAP1617.JPG,a car parked on the side of a road .,0.000325,2017-04-07 08:20:40,1491553240.0,34.0805185904,-118.283895503
1616,SNAP1618.JPG,a man sitting in a car holding a smart phone .,0.000245,2017-04-07 08:21:10,1491553270.0,34.0803789394,-118.283511465
1617,SNAP1619.JPG,a view of a car from inside a car window .,3.8e-05,2017-04-07 08:21:40,1491553300.0,34.0802958414,-118.283381893
1618,SNAP1620.JPG,a view of a car from inside a car window .,1.3e-05,2017-04-07 08:22:10,1491553330.0,34.080302069,-118.28338908
1619,SNAP1621.JPG,a view of a window from a car window .,1.8e-05,2017-04-07 08:22:40,1491553360.0,34.080282687,-118.283383946
1620,SNAP1622.JPG,a reflection of a dog in a car mirror,0.000335,2017-04-07 08:23:10,1491553390.0,34.080151276,-118.284497127
1621,SNAP1623.JPG,a person taking a picture of a rear view mirror .,0.000108,2017-04-07 08:23:40,1491553420.0,34.077164454,-118.28446319
1622,SNAP1624.JPG,a man taking a picture of himself in a mirror .,0.000601,2017-04-07 08:24:10,1491553450.0,34.076815004,-118.284446381
1623,SNAP1625.JPG,a man taking a picture of himself in a mirror .,0.000476,2017-04-07 08:24:40,1491553480.0,34.075959165,-118.282813219
1624,SNAP1626.JPG,a man taking a picture of himself in a mirror .,0.001614,2017-04-07 08:25:10,1491553510.0,34.074140322,-118.278596814
1625,SNAP1627.JPG,a person holding a cell phone in their hand .,0.001026,2017-04-07 08:25:40,1491553540.0,34.073256628,-118.276552866
1626,SNAP1628.JPG,a person taking a picture of a car in a mirror .,1.7e-05,2017-04-07 08:26:10,1491553570.0,34.072778645,-118.275486167
1627,SNAP1629.JPG,a view of a street from a car window .,5e-05,2017-04-07 08:26:40,1491553600.0,34.0734591,-118.274296601
1628,SNAP1630.JPG,a car parked in a parking lot next to a building .,3.4e-05,2017-04-07 08:27:10,1491553630.0,34.073795555,-118.274060967
1629,SNAP1631.JPG,a man sitting in a car talking on a cell phone .,0.000179,2017-04-07 08:27:40,1491553660.0,34.07392688,-118.273986084
1630,SNAP1632.JPG,a person taking a picture of a dog in a mirror .,9.4e-05,2017-04-07 08:28:10,1491553690.0,34.073987758,-118.273967725
1631,SNAP1633.JPG,a person taking a picture of a car mirror .,0.000181,2017-04-07 08:28:40,1491553720.0,34.074090467,-118.27390166
1632,SNAP1634.JPG,a person is taking a picture in a mirror .,7.2e-05,2017-04-07 08:29:10,1491553750.0,34.074141822,-118.273868628
1633,SNAP1635.JPG,a car driving down a street next to a traffic light .,0.000282,2017-04-07 08:29:40,1491553780.0,34.074258839,-118.273798154
1634,SNAP1636.JPG,a reflection of a dog in a car mirror,0.000814,2017-04-07 08:30:10,1491553810.0,34.074410847,-118.273684383
1635,SNAP1637.JPG,a person taking a picture in a mirror,4.6e-05,2017-04-07 08:30:40,1491553840.0,34.074515949,-118.273608777
1636,SNAP1638.JPG,a man taking a picture of himself in a mirror .,0.000609,2017-04-07 08:31:10,1491553870.0,34.074628228,-118.273504547
1637,SNAP1639.JPG,a man taking a picture of himself in a mirror .,0.000194,2017-04-07 08:31:40,1491553900.0,34.074657772,-118.273315968
1638,SNAP1640.JPG,a man taking a picture of himself in a mirror .,0.001067,2017-04-07 08:32:10,1491553930.0,34.074581551,-118.27303863
1639,SNAP1641.JPG,a view of a side view mirror of a car .,2.7e-05,2017-04-07 08:32:40,1491553960.0,34.073861804,-118.271365954
1640,SNAP1642.JPG,a person taking a picture of a car mirror,3.8e-05,2017-04-07 08:33:10,1491553990.0,34.073015369,-118.269482045
1641,SNAP1643.JPG,a person sitting in a car with a cell phone .,5e-05,2017-04-07 08:33:40,1491554020.0,34.07222567,-118.267550469
1642,SNAP1644.JPG,a person taking a picture of a car in a mirror .,2e-05,2017-04-07 08:34:10,1491554050.0,34.071142867,-118.264993186
1643,SNAP1645.JPG,a person taking a picture of a rear view mirror .,0.000138,2017-04-07 08:34:40,1491554080.0,34.069613277,-118.261061199
1644,SNAP1646.JPG,a dog in a car looking out the window .,7.7e-05,2017-04-07 08:35:10,1491554110.0,34.067885015,-118.256193313
1645,SNAP1647.JPG,a reflection of a dog in a car mirror,0.000786,2017-04-07 08:35:40,1491554140.0,34.063960254,-118.250118458
1646,SNAP1648.JPG,a person taking a picture in a mirror,5.9e-05,2017-04-07 08:36:10,1491554170.0,34.058647624,-118.244980437
1647,SNAP1649.JPG,a person taking a picture in a car mirror .,0.000102,2017-04-07 08:36:40,1491554200.0,34.053836744,-118.237334391
1648,SNAP1650.JPG,a view of the side mirror of a car .,0.000154,2017-04-07 08:37:10,1491554230.0,34.053246903,-118.230085145
1649,SNAP1651.JPG,a man is taking a picture of himself in a mirror .,8.2e-05,2017-04-07 08:37:40,1491554260.0,34.052771654,-118.223388879
1650,SNAP1652.JPG,a man sitting in a car talking on a cell phone .,0.000314,2017-04-07 08:38:10,1491554290.0,34.055189804,-118.216195446
1651,SNAP1653.JPG,a person in a car taking a picture of a car .,1.3e-05,2017-04-07 08:38:40,1491554320.0,34.05362034,-118.207246882
1652,SNAP1654.JPG,a man taking a picture of himself in a mirror .,0.000392,2017-04-07 08:39:10,1491554350.0,34.055401535,-118.198187593
1653,SNAP1655.JPG,a reflection of a dog in a car mirror,0.000851,2017-04-07 08:39:40,1491554380.0,34.055256517,-118.188152527
1654,SNAP1656.JPG,a rear view mirror shows a car and a car .,1.2e-05,2017-04-07 08:40:10,1491554410.0,34.057940231,-118.179150015
1655,SNAP1657.JPG,a person is taking a picture of a dog in a car .,1.6e-05,2017-04-07 08:40:40,1491554440.0,34.061553274,-118.17009775
1656,SNAP1658.JPG,a person taking a picture of a car in a mirror .,4.5e-05,2017-04-07 08:41:10,1491554470.0,34.06290805,-118.160866109
1657,SNAP1659.JPG,a person taking a picture of a car mirror,4.8e-05,2017-04-07 08:41:40,1491554500.0,34.067151888,-118.153274708
1658,SNAP1660.JPG,a person taking a picture of a dog in a car mirror .,6.2e-05,2017-04-07 08:42:10,1491554530.0,34.071050689,-118.145542845
1659,SNAP1661.JPG,a man taking a picture of himself in a mirror .,0.000515,2017-04-07 08:42:40,1491554560.0,34.071351573,-118.136340692
1660,SNAP1662.JPG,a person taking a picture in a mirror .,0.000239,2017-04-07 08:43:10,1491554590.0,34.071403034,-118.131873005
1661,SNAP1663.JPG,a man in a car taking a picture of himself in a mirror .,4.6e-05,2017-04-07 08:43:40,1491554620.0,34.071452512,-118.127973125
1662,SNAP1664.JPG,a person taking a picture of a car in a mirror .,4.8e-05,2017-04-07 08:44:10,1491554650.0,34.071454508,-118.127406633
1663,SNAP1665.JPG,a view of a car from the rear view mirror .,2.9e-05,2017-04-07 08:44:40,1491554680.0,34.071494087,-118.124809892
1664,SNAP1666.JPG,a man is taking a picture of himself in the mirror .,0.000467,2017-04-07 08:45:10,1491554710.0,34.071539188,-118.12154024
1665,SNAP1667.JPG,a person is taking a picture of a mirror .,6.5e-05,2017-04-07 08:45:40,1491554740.0,34.071562005,-118.119722814
1666,SNAP1668.JPG,a woman taking a picture of herself in a mirror .,0.000135,2017-04-07 08:46:10,1491554770.0,34.07160793,-118.11553678
1667,SNAP1669.JPG,a person taking a picture of a dog in a car .,7e-05,2017-04-07 08:46:40,1491554800.0,34.071669029,-118.110562508
1668,SNAP1670.JPG,a view of a plane from the window .,1.1e-05,2017-04-07 08:47:10,1491554830.0,34.071683255,-118.108711958
1669,SNAP1671.JPG,a man taking a picture of himself in a mirror .,0.000419,2017-04-07 08:47:40,1491554860.0,34.071723753,-118.106730776
1670,SNAP1672.JPG,a person taking a picture of a car in a mirror .,2.9e-05,2017-04-07 08:48:10,1491554890.0,34.071728266,-118.104153118
1671,SNAP1673.JPG,a view from the window of a car on a cloudy day .,3e-06,2017-04-07 08:48:40,1491554920.0,34.071758756,-118.102549817
1672,SNAP1674.JPG,a man taking a picture of himself in a car mirror .,0.000355,2017-04-07 08:49:10,1491554950.0,34.071815317,-118.098495676
1673,SNAP1675.JPG,a person taking a picture of a car in a mirror .,3.6e-05,2017-04-07 08:49:40,1491554980.0,34.071870461,-118.093747543
1674,SNAP1676.JPG,a car parked in a parking lot next to a traffic light .,3.2e-05,2017-04-07 08:50:10,1491555010.0,34.071928076,-118.089149794
1675,SNAP1677.JPG,a man taking a picture of himself in a mirror .,0.000355,2017-04-07 08:50:40,1491555040.0,34.072000785,-118.083317046
1676,SNAP1678.JPG,a person taking a picture of a car mirror,2.2e-05,2017-04-07 08:51:10,1491555070.0,34.072073004,-118.07743011
1677,SNAP1679.JPG,a man is flying through the air on a skateboard .,0.000188,2017-04-07 08:51:40,1491555100.0,34.072157943,-118.069688114
1678,SNAP1680.JPG,a person taking a picture of a car in a mirror .,5.1e-05,2017-04-07 08:52:10,1491555130.0,34.072278197,-118.060515459
1679,SNAP1681.JPG,a person taking a picture in a car mirror .,8.3e-05,2017-04-07 08:52:40,1491555160.0,34.071852329,-118.051314237
1680,SNAP1682.JPG,a person taking a picture of a dog in a car .,3.8e-05,2017-04-07 08:53:10,1491555190.0,34.068760848,-118.042986449
1681,SNAP1683.JPG,a man taking a picture of himself in a mirror .,0.000548,2017-04-07 08:53:40,1491555220.0,34.067859837,-118.033709459
1682,SNAP1684.JPG,a man in a car taking a picture of himself in a mirror .,6.1e-05,2017-04-07 08:54:10,1491555250.0,34.068023445,-118.023994948
1683,SNAP1685.JPG,a woman taking a picture of herself in a mirror .,0.000135,2017-04-07 08:54:40,1491555280.0,34.065210707,-118.015252878
1684,SNAP1686.JPG,a rear view mirror shows a car and a car .,1.2e-05,2017-04-07 08:55:10,1491555310.0,34.063992588,-118.006858067
1685,SNAP1687.JPG,a view of a window from a plane window .,1.3e-05,2017-04-07 08:55:40,1491555340.0,34.065208086,-117.998146571
